Year,Sale Price,Carpet Area
2022,121045,1987
2022,117766,2342
2022,115000,596
2022,115000,2301
2022,117529,644
2022,115000,1517
2022,122485,1357
2022,121254,2751
2022,115000,2805
2022,115000,2040
2022,118547,945
2022,115000,1703
2022,121692,1523
2022,115000,841
2022,115000,632
2022,122666,2990
2022,122967,2359
2022,115000,892
2022,115000,2800
2022,115000,592
2022,115000,2185
2022,115835,1934
2022,115057,2685
2022,121511,1731
2022,115000,1501
2022,115000,2160
2022,115000,2096
2022,115000,2854
2022,120308,765
2022,115000,764
2022,115000,727
2022,115000,1877
2022,115188,1584
2022,118802,1768
2022,115057,1517
2022,120967,1449
2022,115000,926
2022,118864,2589
2022,116566,964
2022,115000,2145
2022,115796,777
2022,116363,518
2022,118123,565
2022,118222,2135
2022,117690,666
2022,115000,902
2022,115000,908
2022,118808,2659
2022,122826,1096
2022,115000,1562
2022,117169,2652
2022,115000,823
2022,115000,2482
2022,121796,1937
2022,119604,928
2022,115000,2108
2022,115000,2384
2022,115000,2485
2022,121100,2674
2022,117422,1387
2022,115000,1943
2022,115000,653
2022,120225,914
2022,119752,1680
2022,115000,1784
2022,119848,1268
2022,115000,1482
2022,119241,2011
2022,115000,1078
2022,119896,2710
2022,118184,1538
2022,115442,2742
2022,120976,1041
2022,115000,858
2022,115000,1349
2022,115000,926
2022,122171,985
2022,117727,2331
2022,115000,1972
2022,115000,1936
2022,115000,709
2022,119506,926
2022,116475,1121
2022,121869,2594
2022,115000,2368
2022,117957,2171
2022,119420,1582
2022,115000,2228
2022,116830,2807
2022,115000,2496
2022,115000,2642
2022,120707,1648
2022,115000,2588
2022,122356,2414
2022,115000,829
2022,121367,753
2022,115000,2616
2022,116343,1041
2022,115000,588
2022,120161,2438
2022,115000,712
2022,118699,765
2022,116159,2840
2022,117027,1730
2022,115000,2880
2022,116860,1504
2022,118044,506
2022,118169,2255
2022,118742,1670
2022,115720,758
2022,119133,1839
2022,115000,1123
2022,115000,2386
2022,121054,2712
2022,115000,1550
2022,115000,1593
2022,115095,1888
2022,116614,1829
2022,120929,1647
2022,120939,518
2022,117135,1002
2022,115000,1780
2022,115000,1488
2022,118995,2997
2022,122272,2073
2022,117492,1571
2022,122501,1706
2022,122456,1958
2022,115000,2654
2022,117447,1711
2022,115424,1275
2022,115000,2359
2022,122803,1545
2022,115000,2889
2022,122740,2241
2022,115000,1576
2022,117478,2839
2022,118719,642
2022,121490,2516
2022,119215,1126
2022,116617,1888
2022,115660,589
2022,121926,1219
2022,118624,980
2022,115000,2631
2022,117956,1600
2022,118592,1600
2022,120296,1172
2022,121242,2113
2022,115000,1281
2022,120637,2651
2022,115000,2535
2022,121027,2886
2022,115906,1186
2022,117860,2089
2022,117526,1399
2022,115559,2001
2022,116732,722
2022,115000,1016
2022,117830,622
2022,119965,2003
2022,116944,2805
2022,117910,1801
2022,115649,2556
2022,115000,956
2022,119120,2318
2022,115000,772
2022,120165,1531
2022,119746,707
2022,120970,2437
2022,122613,2160
2022,119186,1646
2022,117799,596
2022,118804,1556
2022,120785,703
2022,115000,2332
2022,117875,942
2022,119033,1188
2022,115000,1332
2022,115972,2886
2022,115000,1961
2022,115519,1659
2022,117385,886
2022,118636,2541
2022,119980,2036
2022,115000,1848
2022,115000,2974
2022,122144,2739
2022,122879,2473
2022,115000,2968
2022,119487,1132
2022,117906,1492
2022,120255,2958
2022,115000,672
2022,120237,503
2022,122811,2163
2022,115000,2515
2022,122016,1995
2022,120260,2867
2022,121953,1560
2022,118106,880
2022,120467,1791
2022,117151,2891
2022,120000,2092
2022,119503,665
2022,116952,2889
2022,115000,1542
2022,115402,2151
2022,120643,1707
2022,119281,1044
2022,115000,1554
2022,121867,2366
2022,115000,2218
2022,115000,1189
2022,122546,988
2022,120195,1221
2022,116085,1445
2022,122390,2586
2022,117734,2135
2022,115000,1540
2022,119316,2773
2022,115000,2614
2022,115000,2177
2022,120465,1498
2022,121182,2940
2022,120702,2277
2022,118428,1456
2022,119336,2089
2022,115000,1661
2022,115000,2368
2022,116957,1052
2022,115000,2133
2022,115000,1194
2022,117710,816
2022,117482,1267
2022,115086,2471
2022,117964,2784
2022,115000,1179
2022,119951,1963
2022,121683,876
2022,121007,2068
2022,115000,1669
2022,115000,1392
2022,121372,1452
2022,115822,1754
2022,122122,1283
2022,115000,2546
2022,117795,2371
2022,118529,994
2022,115000,1246
2022,116033,2085
2022,121300,2984
2022,120009,2892
2022,118328,2691
2022,115000,1156
2022,116370,2382
2022,115000,2892
2022,115959,2296
2022,119107,767
2022,115993,2716
2022,121730,2262
2022,115021,2580
2022,120292,2354
2022,115000,1660
2022,115000,2381
2022,120174,2883
2022,115000,1689
2022,122720,1202
2022,121759,500
2022,119190,2422
2022,120339,2867
2022,115085,1924
2022,122886,881
2022,116546,2241
2022,115000,2326
2022,121790,1773
2022,122702,1399
2022,115000,2048
2022,119828,1397
2022,120916,1216
2022,115000,2854
2022,115000,890
2022,115000,2199
2022,115000,2845
2022,115000,732
2022,115000,2426
2022,115000,2818
2022,122558,1819
2022,120483,2078
2022,122675,1205
2022,118405,1637
2022,115000,524
2022,115000,530
2022,115000,2392
2022,121122,1582
2022,115000,2415
2022,115000,1397
2022,119719,944
2022,118314,1758
2022,121911,1630
2022,119628,1714
2022,119354,2515
2022,121492,659
2022,115000,2436
2022,115000,2202
2022,115000,1373
2022,115000,1065
2022,116261,2518
2022,115000,2385
2022,119096,2623
2022,115000,1046
2022,122682,2814
2022,119918,816
2022,121115,2359
2022,121723,1237
2022,122098,716
2022,119126,733
2022,117095,1755
2022,118266,1997
2022,115000,1227
2022,118212,1615
2022,121434,982
2022,119230,2947
2022,115330,1730
2022,115000,2648
2022,115000,1379
2022,115000,1329
2022,118563,2524
2022,116123,1549
2022,117647,1258
2022,115000,1696
2022,115000,1807
2022,119284,2928
2022,119475,2495
2022,120203,2434
2022,119037,2056
2022,120183,806
2022,118712,1862
2022,115000,2602
2022,115538,832
2022,122388,662
2022,122948,1891
2022,117111,665
2022,118434,2540
2022,115000,2396
2022,115000,1389
2022,121088,1091
2022,120794,1245
2022,117262,2219
2022,120465,927
2022,115000,1231
2022,115000,1299
2022,120306,2911
2022,115000,701
2022,122899,743
2022,115000,2693
2022,115356,634
2022,115000,1787
2022,115000,2611
2022,115000,540
2022,118598,1412
2022,115000,2229
2022,115000,1474
2022,115599,1633
2022,120886,2915
2022,115000,1959
2022,115275,1335
2022,115000,742
2022,116571,724
2022,119373,2351
2022,115072,1940
2022,119631,2717
2022,121245,1840
2022,115463,2721
2022,121525,2892
2022,117450,2992
2022,121089,1541
2022,121095,1593
2022,118420,1861
2022,115000,1091
2022,120085,1778
2022,115000,1026
2022,117847,2154
2022,115000,1310
2022,119166,687
2022,119930,2092
2022,115000,1028
2022,118949,933
2022,115000,2835
2022,115000,2441
2022,115000,2304
2022,115000,802
2022,115000,1792
2022,115432,586
2022,115000,1687
2022,115000,1460
2022,121239,2280
2022,120619,1101
2022,116854,2094
2022,120196,2950
2022,120122,1039
2022,117637,1595
2022,115000,2305
2022,122962,523
2022,120355,1123
2022,115000,2335
2022,120618,919
2022,115000,1579
2022,117373,722
2022,115000,678
2022,115000,2981
2022,115000,2460
2022,118809,1973
2022,115000,1292
2022,115000,1383
2022,116452,1712
2022,118067,2101
2022,117642,1309
2022,116404,1485
2022,115000,1925
2022,115424,937
2022,119569,1332
2022,115000,759
2022,115000,2038
2022,115000,1831
2022,119497,569
2022,115560,1977
2022,117460,1962
2022,115000,2348
2022,120878,980
2022,115000,1667
2022,117259,2571
2022,116054,943
2022,115000,1698
2022,121774,2392
2022,119677,2194
2022,120292,2383
2022,115000,1871
2022,121907,1297
2022,115609,517
2022,115000,543
2022,115000,654
2022,121375,1366
2022,116552,1242
2022,115000,2872
2022,119957,1545
2022,122955,1904
2022,115000,1268
2022,121998,1296
2022,120606,1059
2022,122537,1261
2022,116035,2198
2022,119810,1624
2022,119455,1184
2022,116523,1664
2022,118074,637
2022,119063,1077
2022,115000,1209
2022,121014,2438
2022,119110,727
2022,115000,1327
2022,116598,930
2022,115000,1563
2022,119505,2209
2022,115993,2186
2022,115000,1734
2022,115000,801
2022,115000,1609
2022,119330,1920
2022,115000,1032
2022,119256,2828
2022,115000,1045
